sample_id,Interval,mean,SD,SE,size,CV
25A-HF | 05-03-2018,Int1,2.7350371912176663,0.21423373850518598,0.0191616480948604,125,7.832936941153877
25A-HF | 05-03-2018,Int2,1.511580691277043,0.29116005978315146,0.04292920876860465,46,19.261959448368447
25A-HF | 05-03-2018,Int3,3.3459289433484396,0.09361256128689577,0.014619825856202202,41,2.797804821079463
25A-HF | 05-03-2018,Int4,1.261095529969177,0.6948852183828393,0.08825051098517571,62,55.101711319191125
25B-HF | 23-04-2018,Int1,4.290669310479846,0.06522232040615393,0.005953956023213336,120,1.520096648950553
25B-HF | 23-04-2018,Int2,3.3162350609613522,0.0903427258197509,0.010721708995411663,71,2.7242557948700177
25B-HF | 23-04-2018,Int3,5.089952636837212,0.041834378772373865,0.006698861838402954,39,0.8219011404862278
25B-HF | 23-04-2018,Int4,3.2597044399672126,0.15534571630781135,0.018701426580935758,69,4.765638086788441
26A-HF | 23-04-2018,Int1,3.9888959143097367,0.06468892276722821,0.0062831436134929705,106,1.6217250125570744
26A-HF | 23-04-2018,Int2,3.04618620112468,0.0827926930988884,0.010871213197664804,58,2.717913076630725
26A-HF | 23-04-2018,Int3,4.689744097880692,0.07143779392862096,0.011023090917087804,42,1.5232770154965147
26A-HF | 23-04-2018,Int4,2.972083188345152,0.15763093551287477,0.019703866939109346,64,5.3037188235852595
26B-HF | 11-06-2018,Int1,3.7675890333339157,0.10043119794881986,0.008876947639037375,128,2.6656622328032666
26B-HF | 11-06-2018,Int2,2.7107731632797956,0.19308668328493098,0.02627576945413681,54,7.122937688054769
26B-HF | 11-06-2018,Int3,4.445645500275022,0.15367609259810877,0.024929554135087864,38,3.4567779322170846
26B-HF | 11-06-2018,Int4,2.438378126635195,0.23421134156245985,0.028829423237192942,66,9.605210078129122
27A-HF | 30-04-2018,Int1,4.3733702915329395,0.06579322177022812,0.006189305671744359,113,1.504405467280167
27A-HF | 30-04-2018,Int2,3.3194627290628267,0.10073140084518814,0.012399178318471024,66,3.0345694188175845
27A-HF | 30-04-2018,Int3,5.179529643475332,0.031062047727452843,0.005407208457579002,33,0.5997078859579806
27A-HF | 30-04-2018,Int4,3.138255231281159,0.14879417264751074,0.017912713408361806,69,4.741302465279955
27B-HF | 18-06-2018,Int1,4.100871618296594,0.05216245696532639,0.004928888889441521,112,1.271984636939048
27B-HF | 18-06-2018,Int2,3.1418737923086977,0.0916356168257008,0.010181735202855645,81,2.9165912726992618
27B-HF | 18-06-2018,Int3,4.757993967186286,0.06699525550879097,0.009987063032508257,45,1.408056756078858
27B-HF | 18-06-2018,Int4,3.043580231887598,0.12111723023443736,0.01458080108515826,69,3.9794328063210505
27Bb-HF | 18-06-2018,Int1,4.103569188128209,0.049815136667434715,0.005006609612307766,99,1.2139465519809416
27Bb-HF | 18-06-2018,Int2,3.186323471774333,0.06331199673121322,0.007793168074523676,66,1.986992133474677
27Bb-HF | 18-06-2018,Int3,4.734078147189289,0.03865044947480987,0.005637747484032945,47,0.8164303222953208
27Bb-HF | 18-06-2018,Int4,3.068425572249394,0.12318277901849631,0.013947703168475212,78,4.014527193768424
29A-HF | 08-05-2018,Int1,3.657936071263095,0.11163436352108967,0.010894398350379449,105,3.0518402002182077
29A-HF | 08-05-2018,Int2,2.795806859777946,0.15439994100348853,0.018587568614097404,69,5.522553908310805
29A-HF | 08-05-2018,Int3,4.510064164375326,0.030623413709014922,0.007025492929675479,19,0.6790017301950397
29A-HF | 08-05-2018,Int4,2.5872596490393134,0.1776672214143216,0.021869323182044077,66,6.867003915911261
2B_2-DB2 | 12-02-2018,Int1,3.8686675722025803,0.1321763904233485,0.012325511960562145,115,3.4165869244768277
2B_2-DB2 | 12-02-2018,Int2,2.896169014898315,0.20925191539171734,0.024660574724959507,72,7.225127895343643
2B_2-DB2 | 12-02-2018,Int3,4.896482197205814,0.1531233712500965,0.025520561875016085,36,3.1272118448112938
2B_2-DB2 | 12-02-2018,Int4,2.828056098447863,0.20617381381662955,0.023806901381376568,75,7.290301416926807
31A-HF | 13-08-2018,Int1,4.459266096839144,0.06785893498044548,0.0061946449028443965,120,1.5217511919404372
31A-HF | 13-08-2018,Int2,3.349378427288102,0.17609192440881727,0.02089826660444428,71,5.257450844436052
31A-HF | 13-08-2018,Int3,5.606823781064887,0.0892612351217063,0.0133062792991818,45,1.5920107106478953
31A-HF | 13-08-2018,Int4,3.053661658252379,0.2377849781082312,0.02745704422400731,75,7.786880300429759
31B-HF | 01-10-2018,Int1,4.074550708633888,0.07052040061253394,0.008310908914185785,72,1.7307528033238775
31B-HF | 01-10-2018,Int2,3.0754885051426792,0.06906194705602925,0.012403891859555273,31,2.2455602399601653
31B-HF | 01-10-2018,Int3,5.124663226377275,0.10693202658473713,0.01612060955699463,44,2.0866156830432248
31B-HF | 01-10-2018,Int4,2.986078938931946,0.1405207577340427,0.01716734289289498,67,4.705862122462974
32A-HF | 15-05-2018,Int1,3.698613157928108,0.06768414869142465,0.007174505412294538,89,1.8299872357924563
32A-HF | 15-05-2018,Int2,2.867892473418393,0.2560610316793696,0.027938549052361823,84,8.928543662383442
32A-HF | 15-05-2018,Int3,4.478074898756571,0.06956510337880623,0.010256814922288833,46,1.5534600235945673
32A-HF | 15-05-2018,Int4,2.6465427235404815,0.1962770966893624,0.0220828986714089,79,7.416358517227624
32Ab-HF | 15-05-2018,Int1,3.6148314491437468,0.12246579559615381,0.017319278905889197,50,3.387870148832598
32Ab-HF | 15-05-2018,Int2,2.798980258157182,0.20086348662937034,0.03302175378849166,37,7.1763095164385575
32Ab-HF | 15-05-2018,Int3,4.365019686732356,0.12461209225455112,0.024922418450910224,25,2.854788779837909
32Ab-HF | 15-05-2018,Int4,2.6364584663254425,0.22521453997635918,0.026541788073182065,72,8.542313214979313
32B-HF | 29-06-2018,Int1,3.8189386650503465,0.0826972149333136,0.007117443026987975,135,2.1654501992957083
32B-HF | 29-06-2018,Int2,2.7496334034545677,0.1339589574845158,0.014977066756519077,80,4.871884277962773
32B-HF | 29-06-2018,Int3,4.581568168328387,0.08784284931632055,0.01281319646867593,47,1.917309665357889
32B-HF | 29-06-2018,Int4,2.644910040414234,0.20580303893883017,0.022454952480693655,84,7.781097874565073
33A-HF | 20-08-2018,Int1,3.4968158379931165,0.06520091204019864,0.006188596699330992,111,1.8645795220836845
33A-HF | 20-08-2018,Int2,2.5786633013914315,0.272759161457473,0.03436442423957083,63,10.577540747964022
33A-HF | 20-08-2018,Int3,4.425503761063902,0.07203010646550864,0.011249212695955291,41,1.6276137216114903
33A-HF | 20-08-2018,Int4,2.3450835705324655,0.12984206062848544,0.01783517867218863,53,5.536777548571712
33B-HF | 08-10-2018,Int1,2.6208817242879996,0.18545530423129422,0.033308755928929026,31,7.076065375734414
33B-HF | 08-10-2018,Int2,1.8785175655155777,0.358266741622318,0.06055813220196483,35,19.071780227084975
33B-HF | 08-10-2018,Int3,2.285903759089816,0.5835287946864081,0.15595463035954954,14,25.527268694756998
33B-HF | 08-10-2018,Int4,1.7068866704718921,0.5627871654395888,0.09796867056167514,33,32.97156016128467
34B-HF | 14-11-2018,Int1,3.9473322565849767,0.16477680077262682,0.014621576676635255,127,4.174383863880336
34B-HF | 14-11-2018,Int2,2.871335599546225,0.2504581143520507,0.027491349580266083,83,8.722704318911106
34B-HF | 14-11-2018,Int3,4.77941819735432,0.14521401741245593,0.021647227614672637,45,3.0383199673307546
34B-HF | 14-11-2018,Int4,2.891294313235858,0.17839019664421152,0.01994463031080059,80,6.169907913821546
36A-HF | 27-08-2018,Int1,3.6122259985789147,0.10422204968834657,0.009359416356062513,124,2.8852582792258445
36A-HF | 27-08-2018,Int2,2.7049107182258716,0.14242621052204318,0.017271714995260045,68,5.2654680822685105
36A-HF | 27-08-2018,Int3,4.401384992256214,0.06117967921513963,0.009329813613716162,43,1.390009720185328
36A-HF | 27-08-2018,Int4,2.5507867687637664,0.2241563601593639,0.024906262239929325,81,8.787734157332205
36B-HF | 15-10-2018,Int1,3.6531715287277753,0.12151927780319377,0.012213146947519913,99,3.3264049291852746
36B-HF | 15-10-2018,Int2,2.7822340831596155,0.2712708693040047,0.03531645905550977,59,9.750109487406563
36B-HF | 15-10-2018,Int3,4.627533042500007,0.11747601055181876,0.018126941968327693,42,2.538631479730133
36B-HF | 15-10-2018,Int4,2.6607038828968212,0.2563138173621376,0.031313716647975845,67,9.633308652260766
39 post-ConBis  | 23-11-2018,Int1,3.601991202816503,0.05731794299290484,0.006754984362324495,72,1.5912849245185898
39 post-ConBis  | 23-11-2018,Int2,2.5442932408333503,0.12824930881480082,0.0213748848024668,36,5.040665390157403
39 post-ConBis  | 23-11-2018,Int3,4.689207405540151,0.12592979766339693,0.021921563992219454,33,2.685524157336586
39 post-ConBis  | 23-11-2018,Int4,2.457997684464516,0.22842831607386652,0.03705596606000964,38,9.293268155524341
39A-HF | 15-10-2018,Int1,3.6314495254848254,0.11940749513111559,0.010276960890114532,135,3.2881496574063993
39A-HF | 15-10-2018,Int2,2.382832432541431,0.22034462517823677,0.02433299322082274,82,9.247172489725862
39A-HF | 15-10-2018,Int3,4.5642302922002,0.11777864776821612,0.016999883498442423,48,2.580471190717254
39A-HF | 15-10-2018,Int4,2.598144156247513,0.2168088526422349,0.023942532463818524,82,8.344758396907848
3A-HF | 28-08-2017,Int1,3.6141653020769384,0.08726802201358673,0.008283114086770094,111,2.414610697619081
3A-HF | 28-08-2017,Int2,2.700639890701483,0.18239924883093983,0.019901389630258746,84,6.753927077021816
3A-HF | 28-08-2017,Int3,4.168865500847191,0.14374996602792417,0.02096808757248579,47,3.4481795106777016
3A-HF | 28-08-2017,Int4,2.6801394570789796,0.15903707067245854,0.018123956252285554,77,5.9339102766610985
3Ab-HF | 28-08-2017,Int1,3.6525332556849013,0.06592931600015875,0.006764205098394426,95,1.8050298624261556
3Ab-HF | 28-08-2017,Int2,2.8089613208895345,0.10166281487007575,0.012065156400816322,71,3.6192315684105414
3Ab-HF | 28-08-2017,Int3,4.181280792009358,0.07334921438287126,0.010934255297087027,45,1.7542283819600293
3Ab-HF | 28-08-2017,Int4,2.6672706356421507,0.22827734452076706,0.024907100254998284,84,8.55846202745035
40A-HF | 07-01-2019,Int1,3.7449585729144035,0.1003824283634666,0.010581237022908105,90,2.680468325857793
40A-HF | 07-01-2019,Int2,2.5164727213221423,0.15137246177837244,0.022565274297195296,45,6.015263368276931
40A-HF | 07-01-2019,Int3,4.7966122354716125,0.07707742300200128,0.013417457123294169,33,1.6069137803552902
40A-HF | 07-01-2019,Int4,2.2387019785904108,0.2324533871992288,0.03134400833576696,55,10.383400265969842
40B-HF | 25-02-2019,Int1,4.293689580768262,0.09351461533171836,0.009857305965424413,90,2.1779547303693523
40B-HF | 25-02-2019,Int2,3.334612701703918,0.11966913383798591,0.016923771207112075,50,3.588696635649395
40B-HF | 25-02-2019,Int3,5.138978298436692,0.0640975834918323,0.010537577814777817,37,1.24728262641878
40B-HF | 25-02-2019,Int4,3.2195042017731255,0.1300097715156776,0.018029111442735894,52,4.03819232303146
42B-HF | 19-11-2018,Int1,3.0213785710349534,0.2614596142719077,0.023200789067360356,127,8.653652897999685
42B-HF | 19-11-2018,Int2,1.4154731399049822,0.6253168681646227,0.08140932208429165,59,44.177233077456975
42B-HF | 19-11-2018,Int3,3.9379020453775118,0.12195448791285454,0.017602614106342385,48,3.0969406173018004
42B-HF | 19-11-2018,Int4,1.7272656420283787,0.6250414794983037,0.08585605011520994,53,36.18676040845108
43A-HF | 15-10-2018,Int1,3.5666122584785103,0.19690470477782449,0.01797485808095162,120,5.520776874742827
43A-HF | 15-10-2018,Int2,2.7356766969279587,0.4359511143922024,0.05067828765583018,74,15.9357688312276
43A-HF | 15-10-2018,Int3,4.495687309654077,0.15542674386231906,0.02243391810204423,48,3.4572409768925514
43A-HF | 15-10-2018,Int4,2.5270682369176285,0.33836052096553354,0.03933361160637183,74,13.389449324021662
43B-HF | 05-12-2018,Int1,3.859380577923193,0.13557741068425525,0.011800498926229069,132,3.512931879789167
43B-HF | 05-12-2018,Int2,2.8663840759169656,0.09055751966514597,0.011232277916723406,65,3.1592946816164655
43B-HF | 05-12-2018,Int3,4.609259634191711,0.07654326834968143,0.011285689215966255,46,1.660641283512861
43B-HF | 05-12-2018,Int4,2.805458179892907,0.2221746030501203,0.024241236570808164,84,7.919369628906797
44A-HF | 29-10-2018,Int1,3.590494930386024,0.10892404000229938,0.009703724735044375,126,3.033677588025132
44A-HF | 29-10-2018,Int2,2.56870411346009,0.21411279617678877,0.023644802833955352,82,8.335440234429143
44A-HF | 29-10-2018,Int3,4.340256779710956,0.0797348913539175,0.011630529249424721,47,1.8371007846044427
44A-HF | 29-10-2018,Int4,2.425215415237334,0.20794856265440018,0.02242367019469294,86,8.574436783960905
46A-HF | 19-11-2018,Int1,3.4447852622801016,0.13924595568760295,0.012454536900376146,125,4.042224553510663
46A-HF | 19-11-2018,Int2,2.1591192459363224,1.1019123167671618,0.12095059002347278,83,51.03526907284397
46A-HF | 19-11-2018,Int3,3.6160019430004584,0.45409978131472895,0.06769319863916817,45,12.558062425650398
46A-HF | 19-11-2018,Int4,1.7783554904079057,0.5168302348450666,0.0617730282855837,70,29.06225654166142
46B-HF | 07-01-2019,Int1,3.937651360711381,0.10350349115476133,0.013040214162974859,63,2.628559048865674
46B-HF | 07-01-2019,Int2,2.7263998565948158,0.15481822366242426,0.027368253950738948,32,5.6784856149379035
46B-HF | 07-01-2019,Int3,4.877214293105515,0.055736476048628636,0.013137213391142299,18,1.1427932565402825
46B-HF | 07-01-2019,Int4,2.395305755242802,0.2518370601850551,0.04676496805657837,29,10.513775105071186
48 pre- | 05-11-2018,Int1,3.644710908513125,0.09601525066083509,0.009553874523486515,101,2.634372192224291
48 pre- | 05-11-2018,Int2,2.602304936158319,0.22472713245046122,0.028540374361597207,62,8.635695583862555
48 pre- | 05-11-2018,Int3,4.50156633407989,0.030260128343853387,0.00543487949056676,31,0.672213316390871
48 pre- | 05-11-2018,Int4,2.5928536316932025,0.26522819285324206,0.03125744228806348,72,10.22920035328184
48B-HF | 21-12-2018,Int1,3.3841222024835202,0.1364004205873708,0.015250030629646145,80,4.030599736831904
48B-HF | 21-12-2018,Int2,2.0936889238910052,0.26340148896595894,0.04330293804072689,37,12.580736610883045
48B-HF | 21-12-2018,Int3,4.140516025102595,0.2115436338132052,0.03153506302757666,45,5.109112790064941
48B-HF | 21-12-2018,Int4,1.914261596400504,0.3159347109526682,0.0369773610089782,73,16.50426000013469
49A-HF | 05-12-2018,Int1,3.7606163923267992,0.06915347035431546,0.006534388744807015,112,1.8388865850666642
49A-HF | 05-12-2018,Int2,2.9684015810134263,0.10409705551757993,0.014036444102556172,55,3.506838703476256
49A-HF | 05-12-2018,Int3,3.959268943656994,0.37503734723963644,0.05413197834624182,48,9.472388781279196
49A-HF | 05-12-2018,Int4,2.796030385382246,0.13544823960938804,0.016306051874341854,69,4.844304994592212
49B-HF | 22-01-2019,Int1,3.5054359724632778,0.07134920443093236,0.007099511190067304,101,2.035387466535157
49B-HF | 22-01-2019,Int2,2.453882055254083,0.3629774092056991,0.04307749315840484,71,14.791966403948262
49B-HF | 22-01-2019,Int3,4.328484959466323,0.08766822446895921,0.012925974508329963,46,2.0253789787863368
49B-HF | 22-01-2019,Int4,2.386408278225536,0.15758775526659993,0.01870222575063426,71,6.603553830435822
4A-HF | 25-09-2017,Int1,3.644640204582392,0.11197833194975321,0.010442033296187482,115,3.07241114799105
4A-HF | 25-09-2017,Int2,3.1721980692506078,0.5301883959030009,0.05784829659077897,84,16.71359682872045
4A-HF | 25-09-2017,Int3,4.176346198870944,0.11683976115518671,0.01686436688874966,48,2.7976550695623317
4A-HF | 25-09-2017,Int4,2.653293194242311,0.8752985984663942,0.0922645734635657,90,32.98913969876403
4Ab-HF | 25-09-2017,Int1,3.5927855859935103,0.14619954276082833,0.013129106516867483,124,4.069253209286629
4Ab-HF | 25-09-2017,Int2,3.3243413903886827,0.5181136544524058,0.0555476143409042,87,15.585452683962394
4Ab-HF | 25-09-2017,Int3,4.208426514751497,0.10058182373459594,0.0155201123475448,42,2.3900102183567578
