sample_id,Interval,mean,SD,SE,size,CV
25A-HF | 05-03-2018,Int5,1.3180480499814051,0.15380890660723093,0.032071374037966095,23,11.66944608805429
25B-HF | 23-04-2018,Int1,3.2716967893041846,0.12044867148648433,0.010366571083110267,135,3.6815352779711907
25B-HF | 23-04-2018,Int2,4.101922970474474,0.22927829156019577,0.024581213034788045,87,5.589531866164588
25B-HF | 23-04-2018,Int5,2.9117270025513253,0.09139731032437108,0.018656397846459838,24,3.1389381712051496
26A-HF | 23-04-2018,Int1,2.979890374888162,0.17966501067301277,0.015578932192922678,133,6.029249001475625
26A-HF | 23-04-2018,Int2,3.864408830400771,0.32155835027001994,0.03447467380062506,87,8.321023069307905
26A-HF | 23-04-2018,Int5,2.934989754948808,0.1305926175016515,0.023842840816432825,30,4.449508461876361
26B-HF | 11-06-2018,Int1,3.1418843069843536,0.12309032695697497,0.011009533537938834,125,3.917723090036999
26B-HF | 11-06-2018,Int2,3.625772844834577,0.0807447766773187,0.010254596892621495,62,2.226967328975145
26B-HF | 11-06-2018,Int5,2.2307436295551404,0.13432999769244036,0.026344279980562584,26,6.021758659879206
27A-HF | 30-04-2018,Int1,3.4350824728923657,0.17611356126273045,0.01515744199581855,135,5.126909256255542
27A-HF | 30-04-2018,Int2,4.2377235099321675,0.28895565319177846,0.030979297779914833,87,6.8186528100414865
27A-HF | 30-04-2018,Int5,3.298837034280952,0.10329394655663472,0.019181204337476606,29,3.1312230790191102
27B-HF | 18-06-2018,Int1,3.3177325470987733,0.12012064846803078,0.010455160458596593,132,3.620564550119375
27B-HF | 18-06-2018,Int2,4.161676466906457,0.0847766626767284,0.009089012271743595,87,2.0370796084431406
27B-HF | 18-06-2018,Int5,2.9095502307289722,0.09077143420090895,0.016572520696311252,30,3.119775463651874
27Bb-HF | 18-06-2018,Int1,3.3286853916829013,0.15682961892172106,0.013808078011833152,129,4.7114581424119475
27Bb-HF | 18-06-2018,Int2,4.134869542266598,0.11804288317012084,0.012879534461378751,84,2.8548151752670208
27Bb-HF | 18-06-2018,Int5,2.950690291157274,0.08123570169745392,0.01658216817130895,24,2.7531083808051204
29A-HF | 08-05-2018,Int1,3.3655667892275596,0.15310410832481464,0.014035030599020204,119,4.54913296669278
29A-HF | 08-05-2018,Int2,3.4643275967779457,0.13218528169306987,0.014687253521452207,81,3.8156114859348444
29A-HF | 08-05-2018,Int5,1.898644051852009,0.19204429204166695,0.03506233026377695,30,10.114812824148881
2B_2-DB2 | 12-02-2018,Int1,3.2253794347367863,0.12074464742219689,0.011839986795531976,104,3.7435796273082675
2B_2-DB2 | 12-02-2018,Int2,3.7697403182086893,0.09318949528422352,0.011558734314080958,65,2.4720401783140713
2B_2-DB2 | 12-02-2018,Int5,2.401768839376726,0.0899293008162182,0.01763658691175585,26,3.7442945941273598
31A-HF | 13-08-2018,Int1,3.728089218261526,0.11149496626244924,0.009893578408011434,127,2.990673230573632
31A-HF | 13-08-2018,Int2,4.348911818350205,0.22576487223030445,0.02463296705374771,84,5.191295700172422
31A-HF | 13-08-2018,Int5,3.1437506525812347,0.16811946033090208,0.031771591613282545,28,5.34773520262698
31Bt-HF | 01-10-2018,Int1,3.230829707981079,0.17232713762876953,0.025689012940392705,45,5.333835367524073
31Bt-HF | 01-10-2018,Int2,3.7410470997558547,0.07078454328716748,0.011797423881194579,36,1.8921051085346388
31Bt-HF | 01-10-2018,Int5,2.5103357094234378,0.09276498504178717,0.017530934342513967,28,3.6953218923493307
32A-HF | 15-05-2018,Int1,3.1581036836466545,0.09368796518311513,0.010102633101482489,86,2.9665892753379732
32A-HF | 15-05-2018,Int2,3.6375435347659173,0.07702340125427856,0.008835190061978531,76,2.1174564790256225
32A-HF | 15-05-2018,Int5,2.0741104186279165,0.06917450128794905,0.017293625321987263,16,3.3351407266788606
32Ab- | 15-05-2018,Int1,3.2142063522528375,0.14155151038311667,0.03088907195552189,21,4.403933502399533
32Ab- | 15-05-2018,Int2,3.624426169879128,0.11954221376045132,0.018445764045122118,42,3.298238346083843
32Ab- | 15-05-2018,Int5,1.9605500198350092,0.13048428079489183,0.02917717218525484,20,6.655493584696849
32B-HF | 29-06-2018,Int1,3.153741919798269,0.0761169427862578,0.00683550324924029,124,2.4135438067527946
32B-HF | 29-06-2018,Int2,3.6977873925382996,0.045877020335305,0.005333095286581387,74,1.240661386532915
32B-HF | 29-06-2018,Int5,2.2071557196178233,0.06405627909450468,0.012562469887347112,26,2.902209324206461
33A-HF | 20-08-2018,Int1,2.9299262917307205,0.08450562946470665,0.00784615072065667,116,2.884223732972777
33A-HF | 20-08-2018,Int2,3.47339332192749,0.07127709112768887,0.009279486871794758,59,2.0520881029429483
33A-HF | 20-08-2018,Int5,2.0230886927198135,0.13019656318103007,0.02377053152129891,30,6.435534124111758
33B-HF | 08-10-2018,Int1,2.210536360316214,1.750214545065933,0.24041045694145477,53,79.17601250474647
33B-HF | 08-10-2018,Int2,2.437605048972002,0.15008842218251467,0.02740227148324068,30,6.157208373268289
33B-HF | 08-10-2018,Int5,-0.27453401957901435,1.651788174417514,0.3789461962327094,19,-601.6697591615266
34B-HF | 14-11-2018,Int1,3.2239428648879187,0.1949628350961046,0.016842223740135023,134,6.047341509040128
34B-HF | 14-11-2018,Int2,3.881332495687187,0.1544077591437484,0.01872469118719429,68,3.9782151958205434
34B-HF | 14-11-2018,Int5,2.5642883964380956,0.14628104234313535,0.030501705831837013,23,5.704547216542643
36A-HF | 27-08-2018,Int1,3.14202466233883,0.12391643491985668,0.011173168660347782,123,3.9438403016103942
36A-HF | 27-08-2018,Int2,3.525122667058918,0.06734390978448725,0.007576781809958028,79,1.9103990455082134
36A-HF | 27-08-2018,Int5,2.0525401377402286,0.11504892936906061,0.0217422039796264,28,5.605197542968648
36B-HF | 15-10-2018,Int1,2.83799856710708,0.16742029463025818,0.016261296524605756,106,5.899238166315158
36B-HF | 15-10-2018,Int2,3.3274655182661173,0.1297782113240968,0.016481849320017856,62,3.9002120566442993
36B-HF | 15-10-2018,Int5,2.010343688410846,0.14965482094654736,0.03265735929060077,21,7.444240594743669
39 post-ConBis  | 23-11-2018,Int1,3.4920178933211465,0.15789391288244484,0.01603169789431321,97,4.52156654707966
39 post-ConBis  | 23-11-2018,Int2,3.8543814431530867,0.07935963558048285,0.010700851078698911,55,2.0589460786621707
39 post-ConBis  | 23-11-2018,Int5,2.4909767003776087,0.11037424055468564,0.021646169476397165,26,4.430962382665158
39A-HF | 15-10-2018,Int1,3.4412277798193296,0.09228363935880514,0.00815679839789811,128,2.6817067995321775
39A-HF | 15-10-2018,Int2,3.767133755675574,0.07643861531145772,0.008290931907269332,85,2.0290921498684535
39A-HF | 15-10-2018,Int5,2.328461547385607,0.14412868695234735,0.026314177675800385,30,6.189867602244702
3A-HF | 28-08-2017,Int1,3.3467236834866023,0.07256406472628703,0.00708152760598256,105,2.1682120063969577
3A-HF | 28-08-2017,Int2,3.756538722982545,0.07295800548519735,0.007867264058860502,86,1.9421603466733743
3A-HF | 28-08-2017,Int5,2.1290546231179417,0.11770416275850168,0.02148974168503029,30,5.528470781370897
3Ab-HF | 28-08-2017,Int1,3.371017229062934,0.11446471909080558,0.010238035716498367,125,3.3955542589328194
3Ab-HF | 28-08-2017,Int2,3.7759814563158405,0.04504365471353206,0.006129665011014663,54,1.1928992563824816
3Ab-HF | 28-08-2017,Int5,2.247938055629307,0.10642302146513744,0.01943009649810409,30,4.734250625751538
4 post-Conbis  | 13-11-2017,Int1,3.4230695376031735,0.07973263153063587,0.01230301214647023,42,2.3292729129442256
4 post-Conbis  | 13-11-2017,Int2,4.109931303239116,0.06775187482232478,0.01009985318038498,45,1.648491661379552
4 post-Conbis  | 13-11-2017,Int5,2.5274785513310967,0.10776206333226221,0.019674570976793447,30,4.2636193005677265
40A-HF | 07-01-2019,Int1,2.9570194060810513,0.10507620797641125,0.010895895193698628,93,3.5534500639503452
40A-HF | 07-01-2019,Int2,3.7192341789337124,0.09449821696696747,0.012980328374728227,53,2.5407977132017994
40A-HF | 07-01-2019,Int5,2.7709411382381806,0.10902044684377876,0.02725511171094469,16,3.9344194410818893
40B-HF | 25-02-2019,Int1,3.4164179962716794,0.1030127434156864,0.01073982091686682,92,3.015226577312955
40B-HF | 25-02-2019,Int2,3.8923419989387193,0.06627672057594991,0.012100418298971518,30,1.702746587890294
40B-HF | 25-02-2019,Int5,2.7847064052705877,0.13481684334044677,0.028111255094157704,23,4.841330600787221
42B-HF | 19-11-2018,Int1,2.955672066217226,0.15876120521085862,0.013978144701724883,129,5.371407979439575
42B-HF | 19-11-2018,Int2,3.2256222983783074,0.13771848987405694,0.017081876339555244,65,4.269516922154692
42B-HF | 19-11-2018,Int5,1.8214672486367478,0.2537451687804058,0.052909525188059865,23,13.930811491138142
43A-HF | 15-10-2018,Int1,3.0339215821397585,0.13338734350351042,0.012331664269226545,117,4.39653233915938
43A-HF | 15-10-2018,Int2,3.6470800681015487,0.12973283996665474,0.01518408041870929,73,3.5571700523203997
43A-HF | 15-10-2018,Int5,2.322338333956644,0.13676764553503346,0.0279175787402225,24,5.889221373787425
43B-HF | 05-12-2018,Int1,3.0761568322511454,0.07832317333722837,0.007240979936523868,117,2.5461371967797595
43B-HF | 05-12-2018,Int2,3.6700855672515296,0.08962332732037101,0.010418500177357558,74,2.4419955796150155
43B-HF | 05-12-2018,Int5,2.522999042300108,0.1761497925852101,0.03328918176257681,28,6.981762166053858
44A-HF | 29-10-2018,Int1,3.1025138959628995,0.10861350652970206,0.00963789020296407,127,3.5008225642771102
44A-HF | 29-10-2018,Int2,3.6179131844547454,0.07088991185997257,0.007781178716044262,83,1.9594143984595462
44A-HF | 29-10-2018,Int5,2.164555388161442,0.09777718637230443,0.01881722829088472,27,4.5171949356008705
46A-HF | 19-11-2018,Int1,3.4353193326230573,0.10711004441868785,0.009737276765335258,121,3.1179064898430675
46A-HF | 19-11-2018,Int2,3.8394819441789574,0.07679271652010436,0.010649233730592572,52,2.0000801575986022
46A-HF | 19-11-2018,Int5,3.1322286840152818,0.4802280869358108,0.08767725198743186,30,15.331833508407646
46B-HF | 07-01-2019,Int1,3.3382083417478916,0.10134716646304329,0.012768542787727526,63,3.0359748729756557
46B-HF | 07-01-2019,Int2,4.087480622139771,0.11920654626890215,0.017770262721349274,45,2.916381930307433
46B-HF | 07-01-2019,Int5,2.850939181805697,0.1374792092202087,0.03968682922563219,12,4.82224279274641
48 post-ConBis  | 21-12-2018,Int1,3.514186380774854,0.17791547998994234,0.026821767796482855,44,5.06277871211581
48 post-ConBis  | 21-12-2018,Int2,3.718129468959016,0.12412287273739561,0.018712227125953395,44,3.338314971913739
48 post-ConBis  | 21-12-2018,Int5,2.124024464645463,0.1523239586154245,0.027810422727383797,30,7.171478537600086
48 pre- | 05-11-2018,Int1,3.1898040448433886,0.09737904053190989,0.009458288535855907,106,3.052822028028087
48 pre- | 05-11-2018,Int2,3.8376490487015134,0.0952453870783293,0.010997989973748705,75,2.4818680882389708
48 pre- | 05-11-2018,Int5,2.2563566050168538,0.12999567057895733,0.025494248498641653,26,5.761308752788495
49A-HF | 05-12-2018,Int1,3.035949269107392,0.10237877569223179,0.00954687005947627,115,3.3722162861546257
49A-HF | 05-12-2018,Int2,3.563326533639458,0.1740547033210381,0.01945990742146998,80,4.884612781845302
49A-HF | 05-12-2018,Int5,2.7766219565911374,0.3856313020318241,0.07040632100097262,30,13.888505819685449
49B-HF | 22-01-2019,Int1,2.9991322797006594,0.09652467192184502,0.010859874052012174,79,3.2184199601719157
49B-HF | 22-01-2019,Int2,3.4203022767146884,0.1095980442765375,0.013699755534567188,64,3.2043379622519796
49B-HF | 22-01-2019,Int5,1.9341788193053788,0.1202537010611783,0.02834406916104637,18,6.217300068685738
4A-HF | 25-09-2017,Int1,3.0943355577935234,0.1194648621110108,0.010518294611970513,129,3.8607597618209692
4A-HF | 25-09-2017,Int2,3.2690399789662496,0.21151630523069664,0.023078320938977413,84,6.470288114909603
4A-HF | 25-09-2017,Int5,2.5116379141886718,0.1536711910454853,0.029041125370103563,28,6.118365636120178
4Ab-HF | 25-09-2017,Int1,3.0572355831162548,0.17345017740801308,0.015271436590122535,129,5.67343185346595
4Ab-HF | 25-09-2017,Int2,3.161700282781987,0.2643089060685715,0.02833688912653808,87,8.359707828978829
4Ab-HF | 25-09-2017,Int5,2.3939430217370026,0.10798693159994063,0.019715626117684973,30,4.510839674103322
50B-HF | 14-01-2019,Int1,3.3256900593514307,0.06069521797294231,0.005867628192502351,107,1.8250413264541847
50B-HF | 14-01-2019,Int2,3.8114702198503183,0.04906067620354776,0.006230712108565789,62,1.2871850853782727
50B-HF | 14-01-2019,Int5,2.3607412185822403,0.1085340686846162,0.02128528208124914,26,4.597457265976704
53 post-ConBis   | 20-02-2019,Int1,3.1554394705042492,0.07167046174009475,0.007640096892262785,88,2.2713305835856072
53 post-ConBis   | 20-02-2019,Int2,3.6395015537701205,0.07660868673897986,0.009890138930496332,60,2.10492249026853
53 post-ConBis   | 20-02-2019,Int5,1.9980146855439862,0.13251096574769894,0.028916263378596714,21,6.632131720874767
53A-HF | 02-01-2019,Int1,3.157820514860094,0.11788669404319725,0.011041100501513074,114,3.733166387653928
53A-HF | 02-01-2019,Int2,3.637310948712943,0.09997908311002261,0.011622332335312192,74,2.748708716954762
53A-HF | 02-01-2019,Int5,1.7318045450553707,0.16695428479455898,0.03155139413450396,28,9.640480807793525
55A-HF | 21-01-2019,Int1,3.638674949709209,0.17398633760706597,0.020648379424838933,71,4.781585055322691
55A-HF | 21-01-2019,Int2,3.9099330920033877,0.10231442547086637,0.016597591502061432,38,2.616782002743737
55A-HF | 21-01-2019,Int5,2.519932677787602,0.2745049955437595,0.06862624888593988,16,10.893346396252287
55B-HF | 25-02-2019,Int1,3.6304213984238234,0.11976009360819985,0.01107182457073671,117,3.298793183077718
55B-HF | 25-02-2019,Int2,4.279153613049008,0.18512080049356297,0.021375908799511515,75,4.326107852941965
55B-HF | 25-02-2019,Int5,2.921600615563399,0.16192477133925445,0.03305275554150128,24,5.542330819506246
5A-HF | 18-09-2017,Int1,3.577570422105159,0.09442670627956609,0.008692682905270878,118,2.639408736614117
5A-HF | 18-09-2017,Int2,3.900829671847061,0.08625631000583467,0.00958403444509274,81,2.211229847546558
5A-HF | 18-09-2017,Int5,2.1336595639856495,0.25375489611405033,0.046329093559681796,30,11.892942079290258
5B-HF | 06-11-2017,Int1,3.283477820177429,0.06821110136055167,0.006753905441588312,102,2.077404054365312
5B-HF | 06-11-2017,Int2,3.714091958669124,0.08704917647060993,0.009554888438008464,83,2.343753936071157
5B-HF | 06-11-2017,Int5,2.172372298885521,0.10907134658074068,0.01991361229991188,30,5.0208404257731
7A-CHF | 23-11-2017,Int1,2.882274097179899,0.15514697844119377,0.024843399226226012,39,5.382797513706073
7A-CHF | 23-11-2017,Int2,3.135529789922531,0.13100786091289537,0.02183464348548256,36,4.178173058152708
7A-CHF | 23-11-2017,Int5,1.6549117943895477,0.17434084095035202,0.03558717513800673,24,10.534751250272022
8A-HF | 23-10-2017,Int1,4.003410133337726,0.2161433883614767,0.02344404209586537,85,5.398981896997734
8A-HF | 23-10-2017,Int2,3.985151291149333,0.1251194446944103,0.01825054673657145,47,3.139641021215166
8A-HF | 23-10-2017,Int5,2.311510489107701,0.24902460326530806,0.04883774274671182,26,10.773241325910556
8B-HF | 11-12-2017,Int1,3.0261838940060497,0.1326438668210015,0.012058533347363771,121,4.383205762337465
8B-HF | 11-12-2017,Int2,3.66884186087576,0.06760616159252707,0.00791270271031635,73,1.8427112466599838
8B-HF | 11-12-2017,Int5,2.506745915874045,0.10950701418456132,0.021476092392398467,26,4.3684927734839345
9A_2-DB2 | 13-08-2018,Int1,3.4916814036526063,0.09998958617203747,0.009015757363428877,123,2.863651479411597
9A_2-DB2 | 13-08-2018,Int2,4.1204807599523186,0.09061823674702756,0.010260494834333717,78,2.199215140809835
9A_2-DB2 | 13-08-2018,Int5,2.9229415631029383,0.09790811423902959,0.019985410130312218,24,3.349643231837048
Glycolysis-CONBIS-29POST-29POST | 25-06-2018,Int1,3.149691586644024,0.05693817348953993,0.010395440667787886,30,1.807738056988849
Glycolysis-CONBIS-29POST-29POST | 25-06-2018,Int2,4.0620847823374024,0.09498012843368722,0.014158801579292349,45,2.338211374776718
Glycolysis-CONBIS-29POST-29POST | 25-06-2018,Int5,2.501578883803166,0.1423989581875251,0.025998373854847486,30,5.692363295417455
Glycolysis-DB-26-26 | 06-12-2017,Int1,2.5954167942030146,0.1442541345071399,0.024042355751189983,36,5.558033485386173
Glycolysis-DB-26-26 | 06-12-2017,Int2,3.047590049708295,0.10372114658517564,0.021627354105535863,23,3.4033825053045925
Glycolysis-DB-26-26 | 06-12-2017,Int5,1.5749850412975794,0.10831261779012022,0.02894776474537328,14,6.877056921180974
Glycolysis-DB-26-26 | 19-02-2018,Int1,3.5422628337492625,0.040495117375236506,0.006944855335032887,34,1.1431991152495866
Glycolysis-DB-26-26 | 19-02-2018,Int2,4.095204961922316,0.11991385784758583,0.017875702506096568,45,2.9281527777622514
Glycolysis-DB-26-26 | 19-02-2018,Int5,2.6664622133840368,0.12420010943361787,0.022675733860467562,30,4.657861221891989
X-HC | 23-10-2017,Int1,3.926807670740654,0.27614298621122024,0.025863160285322824,114,7.0322513697019335
X-HC | 23-10-2017,Int2,3.9636833413784673,0.12713407004194344,0.018350222390472196,48,3.207472925870245
X-HC | 23-10-2017,Int5,2.1184030151005757,0.3940025403772175,0.0772702554534062,26,18.599036045958016
