Sample,Basal.Resp,ATP.linked.Resp,Proton.Leak,Spare.Resp.Cpcty,Maximal.Resp,Non.Mito.Resp
36A-HF | 27-08-2018,24.23126215837661,22.09544973503247,2.1358124233441362,44.51530950796017,68.74657166633678,12.81718397674449
36B-HF | 15-10-2018,24.290527708506673,22.441810825661495,1.848716882845176,63.6646411277681,87.95516883627477,14.306355554449576
39 post-ConBis  | 23-11-2018,24.988393306301784,23.93696163893612,1.051431667365664,72.09574974640617,97.08414305270796,11.68279450953342
39A-HF | 15-10-2018,24.32802942047395,26.93190568158151,-2.603876261107562,58.227406879924544,82.5554363003985,13.439492524303649
3A-HF | 28-08-2017,22.5332212805952,22.230952325124953,0.3022689554702467,27.521725400502184,50.054946681097384,14.587127432222537
3Ab-HF | 28-08-2017,24.171377761732852,21.97958097275227,2.1917967889805823,26.87737114018354,51.0487489019164,14.400878011465199
40A-HF | 07-01-2019,32.9261117906688,29.922423477643786,3.0036883130250125,78.79220709129955,111.71831888196834,9.381146452123687
40B-HF | 25-02-2019,48.220436026412685,45.168348250734766,3.052087775677915,97.30525512646835,145.52569115288102,25.01574567361205
42B-HF | 19-11-2018,14.894308456729979,16.401125264926367,-1.5068168081963886,30.791294072411397,45.68560252914138,5.625251409018846
43A-HF | 15-10-2018,22.87886150277873,19.976268225412547,2.902593277366183,54.23347836916159,77.11233987194032,12.517629950857884
43B-HF | 05-12-2018,30.901396689907248,29.862693581899585,1.0387031080076632,52.973770893737324,83.87516758364457,16.534656135306175
44A-HF | 29-10-2018,24.947335053325773,23.20306597666831,1.7442690766574636,40.47522164399524,65.42255669732101,11.304682109857765
46A-HF | 19-11-2018,25.412616016190498,22.67304970308365,2.7395663131068453,5.8520345267606615,31.26465054295116,5.923937567860962
46B-HF | 07-01-2019,40.32642710174689,36.02013047790899,4.306296623837888,79.9680685762197,120.29449567796658,10.971552155881287
48 pre- | 05-11-2018,24.903343944053887,24.77689949228133,0.12644445177255292,51.88653145545475,76.78987539950863,13.368363283344673
48B-HF | 21-12-2018,22.710208745386243,21.37734301302344,1.3328657323628015,33.34309975250147,56.05330849788771,6.781929146761556
49A-HF | 05-12-2018,26.595411086538693,23.51412011343852,3.081290973100174,9.463757814552629,36.059168901091326,16.379497255676366
49B-HF | 22-01-2019,22.4215907892737,21.662536054023853,0.7590547352498476,42.53336736899551,64.95495815826922,10.87436601958263
4A-HF | 25-09-2017,24.06818765429707,14.296864990307753,9.771322663989316,26.8586531135159,50.92684076781297,14.200813708623393
4Ab-HF | 25-09-2017,24.740886378401644,8.55447941605815,16.186406962343494,30.91547335583884,55.65635973424048,11.594289020450557
4B-HF | 13-11-2017,38.87726390997352,33.40314697429927,5.474116935674253,86.37939295761211,125.25665686758563,16.364386138736485
50A-HF | 26-11-2018,21.892087390480846,22.30012856429003,-0.4080411738091829,46.38347931645035,68.2755667069312,11.431623138221289
50B-HF | 14-01-2019,32.472549143572905,30.326923845168754,2.1456252984041555,78.7761125415893,111.2486616851622,11.628986731103279
53 post-ConBis   | 20-02-2019,22.988481828732052,21.652493340089947,1.335988488642105,40.41125141205074,63.399733240782794,10.9952851282322
53A-HF | 02-01-2019,22.039187271527158,21.325876115941906,0.7133111555852523,56.31177703682688,78.35096430835404,11.903314103524874
55A-HF | 21-01-2019,28.79865484440542,23.567790217532433,5.230864626872984,62.87794880764744,91.67660365205286,7.1701844094689164
55B-HF | 25-02-2019,52.67949730032335,49.085657073905764,3.5938402264175835,108.39651651671133,161.07601381703466,31.11219387160976
5A-HF | 18-09-2017,36.44747732393809,32.20445980524329,4.243017518694801,43.04566043058218,79.49313775452028,15.465057334748911
5B-HF | 06-11-2017,28.02347065758576,24.827956588865813,3.1955140687199464,59.5402022197355,87.56367287732125,12.20470954429849
7A-HF | 23-11-2017,16.702588262591156,14.530179722947139,2.1724085396440183,20.505529654082274,37.20811791667343,6.935397055217385
8A-HF | 23-10-2017,0.2481559928666197,0.09695101496356706,0.15120497790305265,86.30047793773515,86.54863393060178,14.046451262653807
8B-HF | 11-12-2017,33.91993328212136,30.36801746635017,3.551915815771192,72.32005395741155,106.2399872395329,13.701268935634864
9A_2-DB2 | 13-08-2018,35.10988920623044,31.801742564860913,3.308146641369527,63.00751964419348,98.11740885042391,13.111471484757482
X-HC | 23-10-2017,-0.8222462751026605,-0.30657953578328545,-0.515666739319375,56.8394664178755,56.01722014277284,13.72884974455015
Y-HC | 28-11-2017,29.991973091314797,23.60742729253394,6.384545798780856,88.32001103491359,118.3119841262284,12.53158641516837
