sample_id,Interval,mean,SD,SE,size,CV
24A-HF | 12-04-2018,Int2,22.165354859455693,1.8519895768697119,0.21384933614842183,75,8.355334659032797
24A-HF | 12-04-2018,Int5,4.901814754513323,0.6231142244958683,0.12462284489917366,25,12.711908868488733
24B-HF | 04-06-2018,Int1,37.00947769578004,4.311758752706262,0.37387690006544844,133,11.650417733936042
24B-HF | 04-06-2018,Int2,62.167108725824214,5.756504373901788,0.6171620496108698,87,9.259726713831453
24B-HF | 04-06-2018,Int5,15.110099101715942,2.347714429076656,0.4286320504618823,30,15.537386044079904
25A-HF | 05-03-2018,Int1,7.77605422973155,1.289457308969925,0.11533256787762806,125,16.582411475986333
25A-HF | 05-03-2018,Int2,13.672662232737688,1.4201261641727045,0.1662131954180138,73,10.386610449370776
25A-HF | 05-03-2018,Int5,3.7361215326176205,0.5813121641531837,0.12121196529265116,23,15.559241290148872
25B-HF | 23-04-2018,Int1,26.35602204028304,3.01352555022939,0.2593629837646438,135,11.433916490217912
25B-HF | 23-04-2018,Int2,60.456431824002266,10.206349537703277,1.0942355274307616,87,16.882156670138077
25B-HF | 23-04-2018,Int5,18.388857554293594,1.6727039073286807,0.34143925530957897,24,9.096290524791861
26A-HF | 23-04-2018,Int1,19.68565848395734,3.4182532919389614,0.29640015077989157,133,17.364180602465687
26A-HF | 23-04-2018,Int2,47.67508004230588,11.204707138394735,1.2012706972259513,87,23.502230365322742
26A-HF | 23-04-2018,Int5,18.821311041126947,2.2861415419027655,0.41739043071659554,30,12.146558424688148
26B-HF | 11-06-2018,Int1,23.147442678627144,2.7939866822412736,0.24990176598882366,125,12.070390327917565
26B-HF | 11-06-2018,Int2,37.553863353196334,3.0729359922656765,0.3902632612811973,62,8.182742647179944
26B-HF | 11-06-2018,Int5,9.307077278280241,1.2286668317194918,0.24096139040930428,26,13.201425055176122
27A-HF | 30-04-2018,Int1,31.033971921413837,5.547192806606554,0.47742634129308364,135,17.874582153562237
27A-HF | 30-04-2018,Int2,69.25002526688647,13.860229467368653,1.4859725747694104,87,20.014764491351382
27A-HF | 30-04-2018,Int5,27.081126178711255,2.749191960707853,0.5105121308572771,29,10.15168993551317
27B-HF | 18-06-2018,Int1,27.597703271374826,3.456921697795146,0.30088641298728513,132,12.526120973917312
27B-HF | 18-06-2018,Int2,64.17902647538787,5.23946834798046,0.5617299691755724,87,8.163832696947736
27B-HF | 18-06-2018,Int5,18.348624614117885,1.6561534012300874,0.302370858847541,30,9.02603566239947
27Bb-HF | 18-06-2018,Int1,27.90163785774372,4.481468950750007,0.3945713399357986,129,16.06166983314292
27Bb-HF | 18-06-2018,Int2,62.4818311988719,6.864832932044776,0.7490146796266864,84,10.98692659982206
27Bb-HF | 18-06-2018,Int5,19.119479914980282,1.5226855596709536,0.31081688832483867,24,7.964053240161182
29A-HF | 08-05-2018,Int1,28.94990114195647,4.431789857174424,0.4062615101216666,119,15.308480106522804
29A-HF | 08-05-2018,Int2,31.954965925625185,4.617441294271898,0.5130490326968775,81,14.449839517960806
29A-HF | 08-05-2018,Int5,6.67683599070941,1.2910554490956074,0.2357133974865423,30,19.33633611626925
2B_2-DB2 | 12-02-2018,Int1,25.16321946588907,3.1055893901006617,0.30452809425634597,104,12.341780805554544
2B_2-DB2 | 12-02-2018,Int2,43.36880128544063,3.9457368804606183,0.48940842672678414,65,9.09809993246284
2B_2-DB2 | 12-02-2018,Int5,11.04350967937374,1.01771087459041,0.1995895234127723,26,9.21546595364711
31A-HF | 13-08-2018,Int1,41.59954452385673,4.63403913587916,0.41120447921113956,127,11.139639120860101
31A-HF | 13-08-2018,Int2,77.39426451182769,13.766578599108055,1.5020568688326617,84,17.787595354697366
31A-HF | 13-08-2018,Int5,23.191044491194127,3.594021901142515,0.6792062969244758,28,15.497455936092921
31Bt-HF | 01-10-2018,Int1,25.30064040796944,4.538034776044052,0.6764902828995022,45,17.936442330584715
31Bt-HF | 01-10-2018,Int2,42.142103675170986,2.948754168660026,0.49145902811000436,36,6.997168891683388
31Bt-HF | 01-10-2018,Int5,12.309061736863756,1.1146084361969146,0.21064119509940285,28,9.055186008685236
32A-HF | 15-05-2018,Int1,23.526030042607708,2.1646419227102047,0.23341934151826438,86,9.201050575850868
32A-HF | 15-05-2018,Int2,37.99838199726713,2.923740331909631,0.3353760169460039,76,7.694381124227627
32A-HF | 15-05-2018,Int5,7.957672246644867,0.550088723835392,0.137522180958848,16,6.91268384504428
32Ab- | 15-05-2018,Int1,24.883535310570906,3.453196267379828,0.75354920403843,21,13.877434312610948
32Ab- | 15-05-2018,Int2,37.504784923779425,4.555157522404549,0.7028760653120447,42,12.145536980579804
32Ab- | 15-05-2018,Int5,7.103252144359667,0.9803641975271985,0.2192160988377847,20,13.801624630566664
32B-HF | 29-06-2018,Int1,23.423550069897612,1.790192895675549,0.16076406785699687,124,7.642705270266379
32B-HF | 29-06-2018,Int2,40.358008437958574,1.845061385775363,0.214484029433785,74,4.57173546760052
32B-HF | 29-06-2018,Int5,9.089825595445637,0.5841602035382086,0.11456324141944842,26,6.426528181474637
33A-HF | 20-08-2018,Int1,18.72625855152784,1.5706546914673292,0.14583162704569938,116,8.387445293171936
33A-HF | 20-08-2018,Int2,32.2459779884346,2.326961657568091,0.30294460409292256,59,7.216284953127125
33A-HF | 20-08-2018,Int5,7.561747443305984,0.994372238672176,0.18154670189255387,30,13.150032398297581
33B-HF | 08-10-2018,Int1,9.12060701301739,4.018773440919767,0.5520209862267527,53,44.06256551986037
33B-HF | 08-10-2018,Int2,11.446924089454436,1.685859575864782,0.30779443949574437,30,14.727620823640237
33B-HF | 08-10-2018,Int5,0.7599261514414204,0.897755338520348,0.2059591998228602,19,118.13718172713156
34B-HF | 14-11-2018,Int1,25.126998997317358,4.874134225759949,0.4210610659679469,134,19.397995862061872
34B-HF | 14-11-2018,Int2,48.48907855297215,6.698216162569318,0.8122780218086086,68,13.813865642449393
34B-HF | 14-11-2018,Int5,12.991410345721318,1.8820569156785447,0.39243599499477716,23,14.486933024160804
36A-HF | 27-08-2018,Int1,23.150691774158172,2.7180684256946708,0.24507997643971965,123,11.740765469171418
36A-HF | 27-08-2018,Int2,33.9579388812614,2.3398369348091657,0.2632522225493626,79,6.890397391286694
36A-HF | 27-08-2018,Int5,7.78767000583995,0.8509596735108909,0.16081626227532395,28,10.927012480918668
36B-HF | 15-10-2018,Int1,17.081630011733214,2.817816113833421,0.2736904954088889,106,16.496178127601926
36B-HF | 15-10-2018,Int2,27.867694374243683,3.753894664070785,0.47674509908232715,62,13.4704170845948
36B-HF | 15-10-2018,Int5,7.465882843838391,1.2077461556338323,0.2635518180230454,21,16.176869914729345
39 post-ConBis  | 23-11-2018,Int1,32.852173046499786,5.145805959628439,0.5224774347630459,97,15.663517759829576
39 post-ConBis  | 23-11-2018,Int2,47.199412390164156,3.812776758627081,0.5141147132538848,55,8.0780174276526
39 post-ConBis  | 23-11-2018,Int5,12.073091231974962,1.3475009313960866,0.2642666747605038,26,11.161192320217872
39A-HF | 15-10-2018,Int1,31.2253061257874,2.7780439832307082,0.24554671737211514,128,8.896771010153403
39A-HF | 15-10-2018,Int2,43.2559049924473,3.3816123260125637,0.36678735502355814,85,7.817689461364894
39A-HF | 15-10-2018,Int5,10.262142043559553,1.4042600879813003,0.25638164226384913,30,13.683888626961696
3A-HF | 28-08-2017,Int1,28.409502477654975,2.0070894100607504,0.19587187016925148,105,7.0648523733894795
3A-HF | 28-08-2017,Int2,42.8000294549686,3.0827781529469425,0.3324245174032424,86,7.202747736868827
3A-HF | 28-08-2017,Int5,8.406928305366927,1.056779334859514,0.19294062666928713,30,12.57033837418208
3Ab-HF | 28-08-2017,Int1,29.108121630305277,3.19381460330034,0.2856634624204434,125,10.972245629120811
3Ab-HF | 28-08-2017,Int2,43.64031940521595,1.9897735779249295,0.27077388719933887,54,4.559484451635589
3Ab-HF | 28-08-2017,Int5,9.46830268256932,0.9837190651074755,0.17960170740241918,30,10.389603058618457
4 post-Conbis  | 13-11-2017,Int1,30.663393778884664,2.416921704158306,0.3729391155477147,42,7.882107641400866
4 post-Conbis  | 13-11-2017,Int2,60.942530871346605,3.97844582096007,0.5930716866977782,45,6.528192649824162
4 post-Conbis  | 13-11-2017,Int5,12.522854834329086,1.3766043008994806,0.25133240945375823,30,10.992735435419846
40A-HF | 07-01-2019,Int1,19.24053797414983,1.9777862750435096,0.20508688297209424,93,10.279267023098406
40A-HF | 07-01-2019,Int2,41.23280506363675,3.847515096406055,0.5284968434434304,53,9.33119900639305
40A-HF | 07-01-2019,Int5,15.974020138240043,1.7998780284263802,0.44996950710659506,16,11.2675332374076
40B-HF | 25-02-2019,Int1,30.46066187867604,3.1793579140172654,0.3314709762595168,92,10.437586440769273
40B-HF | 25-02-2019,Int2,49.026431796493895,3.1454357837856297,0.5742753773211106,30,6.4157958646514714
40B-HF | 25-02-2019,Int5,16.195062393743136,2.075290234197209,0.43272792718200054,23,12.814339233413419
42B-HF | 19-11-2018,Int1,19.214631886407176,2.874278248947873,0.25306608893181815,129,14.958799450023271
42B-HF | 19-11-2018,Int2,25.169232055661702,3.5514325283653747,0.4405009910672808,65,14.110214091996884
42B-HF | 19-11-2018,Int5,6.180920747476449,1.4114941652875463,0.2943168788199126,23,22.836309070357068
43A-HF | 15-10-2018,Int1,20.778557844665023,2.8048735924061274,0.259310655349107,117,13.498884828170546
43A-HF | 15-10-2018,Int2,38.3624865023752,4.809485121382463,0.5629076560293248,73,12.536948357309127
43A-HF | 15-10-2018,Int5,10.20215265342224,1.4320879880244177,0.29232373645240084,24,14.037115858524562
43B-HF | 05-12-2018,Int1,21.674941685323347,1.6848388248905926,0.15576340446244935,117,7.773210416669493
43B-HF | 05-12-2018,Int2,39.25648612206415,3.486520374781397,0.40529976100055326,74,8.881386795395816
43B-HF | 05-12-2018,Int5,12.465926610764683,2.1032897623363627,0.39748440330358303,28,16.872309841132164
44A-HF | 29-10-2018,Int1,22.253824822261837,2.3684320850767175,0.21016436278028044,127,10.642809063129825
44A-HF | 29-10-2018,Int2,37.259732447381964,2.6789016950641416,0.2940476621438426,83,7.189803895793603
44A-HF | 29-10-2018,Int5,8.710728162892938,0.8657239655239087,0.16660865484637966,27,9.938594676984975
46A-HF | 19-11-2018,Int1,31.041323490256367,3.350947283520517,0.3046315712291379,121,10.795117304107068
46A-HF | 19-11-2018,Int2,46.501418165501704,3.539463238643264,0.4908352382518509,52,7.611516762878229
46A-HF | 19-11-2018,Int5,22.92647382995405,8.288310532694393,1.5132315474547928,30,36.151702150836186
46B-HF | 07-01-2019,Int1,28.168612939395032,2.8879357838631163,0.36384570887743745,63,10.252318032401988
46B-HF | 07-01-2019,Int2,59.58957377695115,7.134090897911963,1.0634874803595773,45,11.972045520270832
46B-HF | 07-01-2019,Int5,17.307822319284135,2.382865396295085,0.6878739889968059,12,13.767563315230763
48 post-ConBis  | 21-12-2018,Int1,33.588796170842215,5.612270266655602,0.8460815771165673,44,16.70875680721033
48 post-ConBis  | 21-12-2018,Int2,41.187318741849715,5.275036731937818,0.7952417088718318,44,12.807429308521472
48 post-ConBis  | 21-12-2018,Int5,8.364749349695606,1.295827347156914,0.23658462288997323,30,15.491526320559377
48 pre- | 05-11-2018,Int1,24.283689538301623,2.353749835353841,0.22861639386049237,106,9.692719187672747
48 pre- | 05-11-2018,Int2,46.41622378704302,4.334628809176308,0.5005198219630096,75,9.338607184124937
48 pre- | 05-11-2018,Int5,9.54823977304719,1.2910804435506855,0.2532017067416528,26,13.521659219274666
49A-HF | 05-12-2018,Int1,20.82073300016915,2.1802362666681874,0.20330808017679958,115,10.4714673909438
49A-HF | 05-12-2018,Int2,35.28055496828311,6.5120487601798835,0.7280691850277722,80,18.45789774575302
49A-HF | 05-12-2018,Int5,16.06981710462443,5.446079424020838,0.9943135168336518,30,33.890114545570114
49B-HF | 22-01-2019,Int1,20.068115854476822,1.8690118565676592,0.21028026265115587,79,9.313339977308917
49B-HF | 22-01-2019,Int2,30.578756489954642,3.6423958943847037,0.45529948679808796,64,11.911523922109975
49B-HF | 22-01-2019,Int5,6.918361006998746,0.7687773557417811,0.18120256048922542,18,11.112131254267755
4A-HF | 25-09-2017,Int1,22.072567718532177,2.57232236196201,0.2264803554951121,129,11.6539334923063
4A-HF | 25-09-2017,Int2,26.289739735713706,5.6721078772665265,0.6188777070840273,84,21.575367174750546
4A-HF | 25-09-2017,Int5,12.325133200962306,1.9071908022553719,0.36042518325124845,28,15.473997490805736
4Ab-HF | 25-09-2017,Int1,21.268680320481305,3.242926010705431,0.2855237145272536,129,15.247424672524506
4Ab-HF | 25-09-2017,Int2,23.61070669764886,6.6298879180806765,0.7107985941543944,87,28.080006257249707
4Ab-HF | 25-09-2017,Int5,10.956625568321204,1.1905060777523289,0.21735567787731658,30,10.865627106893465
50B-HF | 14-01-2019,Int1,27.818188221856254,1.6853408664770975,0.16292805121032455,107,6.058413484861517
50B-HF | 14-01-2019,Int2,45.21687077657287,2.159891409983987,0.2743064833745869,62,4.776737914165966
50B-HF | 14-01-2019,Int5,10.59882941733033,1.162330647360439,0.22795179431299278,26,10.966594532221565
53 post-ConBis   | 20-02-2019,Int1,23.463359819756022,1.6663901515686579,0.17763778702118604,88,7.1020952002175175
53 post-ConBis   | 20-02-2019,Int2,38.07285501838039,2.951847918017534,0.38108192756729814,60,7.753156196435686
53 post-ConBis   | 20-02-2019,Int5,7.37440105129365,1.00073555440477,0.21837840136635508,21,13.570397750868413
53A-HF | 02-01-2019,Int1,23.519294657779042,2.671892569648056,0.2502456670802922,114,11.360428144320746
53A-HF | 02-01-2019,Int2,37.98956308011828,3.658873654836658,0.42533542283672954,74,9.631260162482674
53A-HF | 02-01-2019,Int5,5.650842775506569,0.991603972570137,0.187395536463164,28,17.547895277996737
55A-HF | 21-01-2019,Int1,38.04139655133298,6.619282987978212,0.7855643640527147,71,17.400210265798645
55A-HF | 21-01-2019,Int2,49.90401507744073,5.176221519279394,0.8396940109451381,38,10.372354832065048
55A-HF | 21-01-2019,Int5,12.42848158111477,4.359088237803385,1.0897720594508462,16,35.073377301593084
55B-HF | 25-02-2019,Int1,37.72871208759003,4.56704541629639,0.42222349809819004,117,12.104959760337568
55B-HF | 25-02-2019,Int2,72.17932250974405,11.554870393644524,1.3342415064443804,75,16.008560335385027
55B-HF | 25-02-2019,Int5,18.571381978896703,3.0507069276061376,0.6227229439507348,24,16.426924668679803
5A-HF | 18-09-2017,Int1,35.786490129407184,3.312387820815581,0.30493001524783636,118,9.255972879256074
5A-HF | 18-09-2017,Int2,49.443453934652894,4.267658253496673,0.47418425038851925,81,8.63139185045009
5A-HF | 18-09-2017,Int5,8.445718407730206,2.1618312938722464,0.3946945883914697,30,25.59677210991978
5B-HF | 06-11-2017,Int1,26.66845428045621,1.8245139285543641,0.18065379834848233,102,6.841468610692771
5B-HF | 06-11-2017,Int2,41.02132111241474,3.630420786417118,0.3984904510722646,83,8.850082561866598
5B-HF | 06-11-2017,Int5,8.779087599095423,0.9290603939988357,0.16962244502593318,30,10.582653191597768
7A-CHF | 23-11-2017,Int1,17.854830666366386,2.5230500271847704,0.4040113428109722,39,14.130909860363483
7A-CHF | 23-11-2017,Int2,23.000819597780094,2.793577866091935,0.4655963110153225,36,12.145557918995003
7A-CHF | 23-11-2017,Int5,5.233367590819064,0.8537187271527297,0.17426460544854352,24,16.312989912086717
8A-HF | 23-10-2017,Int1,54.784654827119425,10.383363296364214,1.12623387678886,85,18.953050501331727
8A-HF | 23-10-2017,Int2,53.793427331729184,7.196233735107968,1.0496785725883857,47,13.377533449822382
8A-HF | 23-10-2017,Int5,10.0897920698132,2.2270450241429183,0.43675946291363293,26,22.07225886057481
8B-HF | 11-12-2017,Int1,20.61840026796148,2.812934731924062,0.2557213392658238,121,13.642836958088475
8B-HF | 11-12-2017,Int2,39.20647300628778,2.605495202108698,0.3049501474688161,73,6.64557406551423
8B-HF | 11-12-2017,Int5,12.266668250159789,1.383207536492558,0.27126931615092914,26,11.276146939691957
9A_2-DB2 | 13-08-2018,Int1,32.84112048932048,3.4014451812293367,0.3066979833900354,123,10.35727505806461
9A_2-DB2 | 13-08-2018,Int2,61.58884581095775,5.229298924465696,0.5921015076849542,78,8.490659072450601
9A_2-DB2 | 13-08-2018,Int5,18.595946107005926,1.8362847125067265,0.37483004734289865,24,9.874650646653121
Glycolysis-CONBIS-29POST-29POST | 25-06-2018,Int1,23.32909451427433,1.300006221028322,0.23734757738475293,30,5.5724675479062835
Glycolysis-CONBIS-29POST-29POST | 25-06-2018,Int2,58.09530097369583,5.3737687968302055,0.8010741550053063,45,9.249919884679349
Glycolysis-CONBIS-29POST-29POST | 25-06-2018,Int5,12.201793145779323,1.7135881364749195,0.31285695887351817,30,14.043740260157255
Glycolysis-DB-26-26 | 06-12-2017,Int1,13.402198061144967,1.8528256781125303,0.30880427968542173,36,13.824789558096123
Glycolysis-DB-26-26 | 06-12-2017,Int2,21.064518760348793,2.1714920593369165,0.4527873943822278,23,10.308766528407318
Glycolysis-DB-26-26 | 06-12-2017,Int5,4.830686151730415,0.5447066827638705,0.14557898451346898,14,11.275969203024076
Glycolysis-DB-26-26 | 19-02-2018,Int1,34.54501002649317,1.3941380375619743,0.2390927009352324,34,4.035714670491586
Glycolysis-DB-26-26 | 19-02-2018,Int2,60.051646197013014,5.955568484839733,0.8878037317838046,45,9.917410865475933
Glycolysis-DB-26-26 | 19-02-2018,Int5,14.38976453730724,1.7514265720963167,0.31976528045036695,30,12.171335865541977
X-HC | 23-10-2017,Int1,50.745781823224846,12.297969817482791,1.1518104042314297,114,24.23446713329456
X-HC | 23-10-2017,Int2,52.67481252514682,6.648724105621062,0.9596606630369685,48,12.62220744012516
X-HC | 23-10-2017,Int5,8.318505830897388,2.6827244939745647,0.5261255593988321,26,32.25007649823522
