Sample,log.Basal.Glyco,log.Max.Glyco.Cpcty,log.Glyco.Rsrv.Cpcty,log.Non.Glyco.Acid.
4A_3x-DB2 | 13-02-2018,0.6567306524120444,1.4048537236913883,0.7481230712793439,2.1989355306717333
4A_3y-DB2 | 13-02-2018,0.6191723270578211,1.360111561182129,0.740939234124308,2.2612655970982
4A_4x-DB2 | 09-03-2018,0.6856197622778706,1.3165764972748173,0.6309567349969467,2.4284895198716248
4A_4y-DB2 | 09-03-2018,0.4847685771696244,1.2060806246757871,0.7213120475061627,2.5115292854465174
5A_1-DB2 | 27-03-2018,0.5185682699579819,1.2113205929008939,0.692752322942912,2.554600786005002
5A_2x-DB2 | 23-04-2018,0.39698170107109343,1.0288779442099996,0.6318962431389061,2.8252087143980935
5A_2y-DB2 | 23-04-2018,0.43827145343251805,1.0544200040943417,0.6161485506618236,2.8178942700996767
5A_3-DB2 | 02-05-2018,0.9305820344752616,1.0334325038653445,0.10285046939008291,2.297931961806612
5A_4x-DB2 | 25-05-2018,0.7047793280573904,1.243721909211168,0.5389425811537776,2.8356826302305467
5A_4y-DB2 | 25-05-2018,0.6929176261794683,1.2464460469127183,0.55352842073325,2.8040734447364826
6G_1-DB2 | 27-03-2018,0.5775658279640425,1.3083936081175507,0.7308277801535081,2.578801236260784
6G_2x-DB2 | 19-04-2018,0.632438388601694,1.3566839993615138,0.7242456107598199,2.708489885130117
6G_2y-DB2 | 19-04-2018,0.519358373907254,1.288409744261482,0.7690513703542279,2.7387759285226
6G_3-DB2 | 02-05-2018,1.2157042047908788,1.5126566319109098,0.296952427120031,1.858204014248242
6G_4x-DB2 | 24-05-2018,0.5734475782113342,1.2844484497351534,0.7110008715238192,2.7016492602807425
6G_4y-DB2 | 24-05-2018,0.5858492643436075,1.3000571413819393,0.7142078770383318,2.656587530647218
7A_2x-DB2 | 17-08-2018,0.9362451584252929,1.4292357919799517,0.4929906335546588,2.016134666408023
7A_2y-DB2 | 17-08-2018,0.9497346144277645,1.4392948372364556,0.48956022280869105,2.0394301832802055
7A_3x-DB2 | 29-08-2018,0.5627361202584185,1.2394244752190513,0.6766883549606328,2.690420664415763
7A_3y-DB2 | 29-08-2018,0.5432854641508529,1.2656554936054336,0.7223700294545807,2.66481217217392
