Sample,log.Basal.Resp,log.ATP.linked.Resp,log.Proton.Leak,log.Spare.Resp.Cpcty,log.Maximal.Resp,log.Non.Mito.Resp
3B_3y-DB2 | 07-03-2018,1.1168845746134264,0.9240365885837303,0.1928479860296961,0.900270633992045,2.0171552086054714,2.639311082213851
3B_4x-DB2 | 28-03-2018,1.3599366667110453,1.0792926721143683,0.280643994596677,0.9245122553070311,2.2844489220180764,2.49647092432538
3B_4y-DB2 | 28-03-2018,1.1700394190621584,0.9931708755192687,0.1768685435428896,0.8785648316622998,2.048604250724458,2.696959335329514
4A_1x-DB2 | 09-01-2018,0.9611214900845333,0.9805724703979188,-0.019450980313385546,0.960493191861933,1.9216146819464663,2.2368973631548013
4A_1y-DB2 | 09-01-2018,0.9414964487854851,1.0451700104591186,-0.10367356167363351,0.9206356552710968,1.862132104056582,2.2589109844795887
4A_3x-DB2 | 13-02-2018,1.2101063899914806,1.0849330264096402,0.1251733635818404,0.8286594587132212,2.038765848704702,2.4177459519709457
4A_3y-DB2 | 13-02-2018,1.116925312229316,1.060629309627192,0.05629600260212397,0.7690352101117139,1.8859605223410298,2.507240810387091
4A_4x-DB2 | 09-03-2018,1.2543787591325555,1.0809274083319247,0.1734513508006308,0.891655544151654,2.1460343032842095,2.5307508106785717
4A_4y-DB2 | 09-03-2018,1.11433872906187,1.0648115119599129,0.04952721710195718,0.9615945876924603,2.0759333167543303,2.6757577615916723
5A_1-DB2 | 27-03-2018,1.0977275248689695,1.0373408436508567,0.06038668121811286,0.9908455376822438,2.0885730625512133,2.719584295093692
5A_2x-DB2 | 23-04-2018,1.2651879242221478,1.133645710896487,0.13154221332566074,0.8595432601405872,2.124731184362735,2.714868591101363
5A_2y-DB2 | 23-04-2018,1.1065145780928924,0.9681850249270507,0.13832955316584172,0.8586640935628278,1.9651786716557202,2.907887097367418
5A_3-DB2 | 02-05-2018,1.0731898244297606,0.6192729654963887,0.45391685893337197,-0.022639119633889315,1.0505507047958713,2.8222579514381625
5A_4x-DB2 | 25-05-2018,1.1887578772289693,1.0125741983232857,0.17618367890568365,0.8551781309204358,2.043936008149405,2.844454198684435
5A_4y-DB2 | 25-05-2018,1.2225067023494232,1.011801146141547,0.21070555620787612,0.8654319800540646,2.087938682403488,2.7638349480945283
6G_1-DB2 | 27-03-2018,1.2102451556933165,0.98951651921662,0.2207286364766965,0.9145389965753772,2.1247841522686937,2.6945696418633105
6G_2x-DB2 | 19-04-2018,1.2066968824199504,0.9802958948446778,0.2264009875752726,0.8356841355678304,2.042381017987781,2.934926581182946
6G_2y-DB2 | 19-04-2018,1.1403467693174933,0.9826495388151861,0.15769723050230722,0.8597221949259914,2.000068964243485,2.995944652960403
6G_3-DB2 | 02-05-2018,1.0636206491339384,0.6757276276121154,0.38789302152182303,-0.07910617085154703,0.9845144782823914,2.779546318651503
6G_4x-DB2 | 24-05-2018,1.2198307546948706,1.0694413186853806,0.15038943600948995,0.7945801111142266,2.014410865809097,2.744939098025137
6G_4y-DB2 | 24-05-2018,1.2524052194351842,1.0916818792078669,0.16072334022731738,0.820531148951881,2.072936368387065,2.6885545405876705
7A_2x-DB2 | 17-08-2018,1.1998654677220708,1.0761875354818837,0.12367793224018708,0.7491168485538764,1.9489823162759472,2.241877148166527
7A_2y-DB2 | 17-08-2018,1.3136101462593657,1.0552525160413286,0.25835763021803704,0.8383694710166063,2.151979617275972,2.1135418962044965
7A_3x-DB2 | 29-08-2018,1.1865800492176009,1.0818428186169502,0.10473723060065065,0.8824111270708705,2.0689911762884714,2.6712516679403677
7A_3y-DB2 | 29-08-2018,1.1804548929248804,1.0057531475112191,0.17470174541366124,0.7826023290020192,1.9630572219268996,2.6583906981507934
7A_4x-DB2 | 21-09-2018,1.024866316111674,0.9240984402672137,0.10076787584446034,0.9363787329144309,1.9612450490261049,2.867281460754514
7A_4y-DB2 | 21-09-2018,1.064886475889339,0.8908931579803205,0.1739933179090185,0.7938522647057882,1.8587387405951272,2.857801422481735
9A_1x-DB2 | 02-07-2018,0.8328827366043337,0.7309578347813472,0.10192490182298641,0.5443249740055034,1.377207710609837,2.503289229419413
9A_1y-DB2 | 02-07-2018,0.9724837798923138,0.8404284624742346,0.1320553174180792,0.5572228312952929,1.5297066111876068,2.3039735586784316
9A_3x-DB2 | 23-Aug-18 ,1.354216894639947,1.037684219594948,0.31653267504499905,0.8187419496521819,2.172958844292129,2.510670242397926
9A_3y-DB2 | 23-Aug-18 ,1.2489290640506825,0.9475173731411424,0.3014116909095401,0.8162716665254788,2.0652007305761613,2.6150770419612055
9A_4x-DB2 | 17-Sep-18 ,1.2032296089748997,1.1109771055474904,0.09225250342740932,0.9665418713576797,2.1697714803325794,2.1446435212501425
